編號,車位類別,車位價格,車位面積平方公尺
RPXPMLQJOHMFFBB78CA,升降機械,0,
RPPQMLQJOHMFFBB08CA,坡道平面,1400000,33.82
RPQQMLQJOHMFFBB18CA,坡道平面,0,33.82
RPQQMLQJOHMFFBB18CA,坡道平面,0,33.82
RPUNMLQJOHMFFBB28CA,坡道平面,0,
RPVOMLPLNHMFFBB48CA,坡道平面,0,31.46
RPVOMLPLNHMFFBB48CA,坡道平面,0,31.46
RPOOMLMJOHMFFBB37CA,升降機械,0,
RPTNMLNJOHMFFBB87CA,坡道機械,0,
RPOOMLNJOHMFFBB47CA,坡道平面,1000000,
RPOQMLLJOHMFFBB47CA,坡道機械,0,26.00
RPPQMLNKOHMFFBB87CA,坡道平面,0,30.06
RPSNMLOKOHMFFBB97CA,坡道平面,1300000,36.89
RPTNMLOKOHMFFBB08CA,坡道平面,1210000,36.89
RPUNMLOKOHMFFBB18CA,坡道平面,1300000,36.89
RPWNMLOKOHMFFBB38CA,坡道平面,1300000,36.89
RPOOMLOKOHMFFBB67CA,坡道平面,1300000,36.89
RPPOMLOKOHMFFBB77CA,坡道平面,1200000,36.89
RPTPMLPLNHMFFCB48CA,坡道機械,350000,6.47
RPPNMLQLNHMFFAB77CA,坡道平面,0,
RPQRMLQLNHMFFAB28CA,坡道機械,0,
RPURMLQLNHMFFAB68CA,坡道機械,0,
RPUQMLQLNHMFFAB58CA,坡道機械,0,
RPQNMLPLNHMFFAB77CA,坡道平面,0,29.69
RPQPMLPLNHMFFAB97CA,坡道平面,0,24.72
RPSOMLNJOHMFFAB77CA,坡道平面,1300000,19.84
RPTOMLNJOHMFFAB87CA,坡道平面,1400000,19.84
RPRNMLLMNHMFFAB57CA,其他,950000,49.81
SPRNMLLMNHMFFAB67CA,坡道平面,790000,32.57
TPRNMLLMNHMFFAB77CA,坡道平面,790000,32.57
UPRNMLLMNHMFFAB87CA,其他,1000000,47.89
VPRNMLLMNHMFFAB97CA,坡道平面,690000,29.69
WPRNMLLMNHMFFAB08CA,坡道平面,680000,29.69
XPRNMLLMNHMFFAB18CA,坡道平面,680000,26.69
YPRNMLLMNHMFFAB28CA,坡道平面,720000,32.56
ZPRNMLLMNHMFFAB38CA,坡道平面,720000,32.56
RPSNMLLMNHMFFAB67CA,坡道平面,730000,31.20
SPSNMLLMNHMFFAB77CA,其他,750000,50.32
RPOPMLTJOHMFFAB08CA,坡道平面,0,22.62
RPOPMLTJOHMFFAB08CA,坡道平面,0,22.62
RPOPMLTJOHMFFAB08CA,坡道平面,0,22.62
RPPNMLQJOHMFFAB67CA,坡道機械,600000,
RPQPMLQJOHMFFAB97CA,坡道平面,1050000,30.37
SPQPMLQJOHMFFAB08CA,坡道平面,0,32.50
SPQPMLQJOHMFFAB08CA,坡道平面,0,32.50
RPUNMLOKOHMFFAB08CA,升降機械,400000,13.80
RPWOMLMKOHMFFAB18CA,坡道機械,500000,
RPQPMLMKOHMFFAB67CA,坡道機械,0,4.97
RPQPMLQKOHMFFAB08CA,坡道平面,1200000,35.38
RPUPMLQKOHMFFAB48CA,坡道平面,1600000,35.38
RPUPMLQKOHMFFAB48CA,坡道平面,1600000,35.38
RPOQMLQKOHMFFAB97CA,坡道平面,1600000,35.38
RPXNMLQKOHMFFAB58CA,坡道平面,0,17.61
RPXNMLQKOHMFFAB58CA,坡道平面,0,17.61
RPOPMLQKOHMFFAB87CA,坡道平面,1500000,35.38
