編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPQOMLNLOHMFFFA38CC,30,27.02,住家用,鋼筋混凝土造,76年7月9日,十層,
RPQOMLNLOHMFFFA38CC,30,13.26,共有部分,鋼筋混凝土造,76年7月9日,十層,
RPPNMLOLOHMFFFA28CC,4,54.78,住家用,鋼筋混凝土造,102年10月3日,七層,
RPPNMLOLOHMFFFA28CC,4,21.69,見其他登記事項,鋼筋混凝土造,102年10月3日,七層,
RPPNMLOLOHMFFFA28CC,4,8.86,見其他登記事項,鋼筋混凝土造,102年10月3日,七層,
RPRNMLOLOHMFFBA08CC,7,170.28,住家用,鋼筋混凝土造,99年9月3日,十五層,
RPRNMLOLOHMFFBA08CC,7,79.79,見其他登記事項,鋼筋混凝土造,99年9月3日,十五層,
RPTNMLOLOHMFFCA38CC,30,119.86,住商用,鋼筋混凝土造,76年8月17日,五層,
RPTNMLOLOHMFFCA38CC,30,6.16,共有部分,鋼筋混凝土造,76年8月17日,五層,
RPSNMLPLOHMFFEA58CC,45,109.58,住家用,鋼筋混凝土造,61年8月10日,四層,
RPQOMLQLOHMFFFA68CC,28,107.43,商業用,鋼筋混凝土造,78年5月24日,十七層,
RPQOMLQLOHMFFFA68CC,28,2.75,商業用,鋼筋混凝土造,78年5月24日,十七層,
RPQOMLQLOHMFFFA68CC,28,11.53,共有部分,鋼筋混凝土造,78年5月24日,十七層,
RPROMLQLOHMFFCA48CC,31,267.69,商業用,鋼筋混凝土造,75年3月24日,十二層,
RPROMLQLOHMFFCA48CC,31,43.22,共有部分,鋼筋混凝土造,75年3月24日,十二層,
RPROMLQLOHMFFCA48CC,31,17.28,共有部分,鋼筋混凝土造,75年3月24日,十二層,
RPTOMLQLOHMFFCA68CC,39,29.75,商業用,鋼筋混凝土造,67年10月30日,七層,
RPTOMLQLOHMFFCA68CC,39,3.79,,鋼筋混凝土造,67年10月30日,七層,
RPOPMLQLOHMFFCA28CC,37,16.53,住家用,鋼筋混凝土造,69年4月14日,五層,
RPWNMLQLOHMFFDA98CC,35,122.25,商業用,鋼筋混凝土造,71年7月7日,十六層,
RPWNMLQLOHMFFDA98CC,35,23.71,共有部分,鋼筋混凝土造,71年7月7日,十六層,
RPWNMLQLOHMFFDA98CC,35,5.80,共有部分,鋼筋混凝土造,71年7月7日,十六層,
RPQPMLQLOHMFFDA58CC,10,240.29,住家用,鋼骨鋼筋混凝土造,96年6月21日,二十七層,
RPQPMLQLOHMFFDA58CC,10,76.16,共有部分,鋼骨鋼筋混凝土造,96年6月21日,二十七層,
RPQPMLQLOHMFFDA58CC,10,14.38,共有部分,鋼骨鋼筋混凝土造,96年6月21日,二十七層,
RPQPMLQLOHMFFDA58CC,10,1.68,見其他登記事項,鋼骨鋼筋混凝土造,96年6月21日,二十七層,
RPQPMLQLOHMFFDA58CC,10,1.68,見其他登記事項,鋼骨鋼筋混凝土造,96年6月21日,二十七層,
RPQPMLQLOHMFFDA58CC,10,6.20,見其他登記事項,鋼骨鋼筋混凝土造,96年6月21日,二十七層,
RPQPMLQLOHMFFDA58CC,10,32.81,共有部分,鋼骨鋼筋混凝土造,96年6月21日,二十七層,
RPSOMLRLOHMFFCA68CC,36,33.17,住家用,鋼筋混凝土造,70年11月2日,五層,
